,countyFIPS,County.Name,State,StateFIPS,date,date_with_x,Total_Cases
26884,6075,City and County of San Francisco,CA,6,2021.04.21,X2021.04.21,35985
26885,6077,San Joaquin County ,CA,6,2021.04.21,X2021.04.21,71207
26886,6079,San Luis Obispo County ,CA,6,2021.04.21,X2021.04.21,20819
26887,6081,San Mateo County ,CA,6,2021.04.21,X2021.04.21,41616
26888,6083,Santa Barbara County ,CA,6,2021.04.21,X2021.04.21,33967
26889,6085,Santa Clara County ,CA,6,2021.04.21,X2021.04.21,116343
26890,6087,Santa Cruz County ,CA,6,2021.04.21,X2021.04.21,15962
26891,6089,Shasta County ,CA,6,2021.04.21,X2021.04.21,11673
26892,6091,Sierra County ,CA,6,2021.04.21,X2021.04.21,53
26893,6093,Siskiyou County ,CA,6,2021.04.21,X2021.04.21,1650
26894,6095,Solano County ,CA,6,2021.04.21,X2021.04.21,31763
26895,6097,Sonoma County ,CA,6,2021.04.21,X2021.04.21,29515
26896,6099,Stanislaus County ,CA,6,2021.04.21,X2021.04.21,54227
26897,6101,Sutter County ,CA,6,2021.04.21,X2021.04.21,9279
26898,6103,Tehama County ,CA,6,2021.04.21,X2021.04.21,4895
26899,6105,Trinity County ,CA,6,2021.04.21,X2021.04.21,342
26900,6107,Tulare County ,CA,6,2021.04.21,X2021.04.21,48993
26901,6109,Tuolumne County ,CA,6,2021.04.21,X2021.04.21,4008
26902,6111,Ventura County ,CA,6,2021.04.21,X2021.04.21,80231
26903,6113,Yolo County ,CA,6,2021.04.21,X2021.04.21,13637
26904,6115,Yuba County ,CA,6,2021.04.21,X2021.04.21,5831
26905,0,Statewide Unallocated,CA,6,2021.04.22,X2021.04.22,10
26906,6001,Alameda County ,CA,6,2021.04.22,X2021.04.22,85973
26907,6003,Alpine County ,CA,6,2021.04.22,X2021.04.22,87
26908,6005,Amador County ,CA,6,2021.04.22,X2021.04.22,3641
26909,6007,Butte County ,CA,6,2021.04.22,X2021.04.22,11935
26910,6009,Calaveras County ,CA,6,2021.04.22,X2021.04.22,2059
26911,6011,Colusa County ,CA,6,2021.04.22,X2021.04.22,1911
26912,6013,Contra Costa County ,CA,6,2021.04.22,X2021.04.22,67567
26913,6015,Del Norte County ,CA,6,2021.04.22,X2021.04.22,1254
26914,6017,El Dorado County ,CA,6,2021.04.22,X2021.04.22,9814
26915,6019,Fresno County ,CA,6,2021.04.22,X2021.04.22,100435
26916,6021,Glenn County ,CA,6,2021.04.22,X2021.04.22,2366
26917,6023,Humboldt County ,CA,6,2021.04.22,X2021.04.22,3748
26918,6025,Imperial County ,CA,6,2021.04.22,X2021.04.22,28076
26919,6027,Inyo County ,CA,6,2021.04.22,X2021.04.22,1396
26920,6029,Kern County ,CA,6,2021.04.22,X2021.04.22,95670
26921,6031,Kings County ,CA,6,2021.04.22,X2021.04.22,22716
26922,6033,Lake County ,CA,6,2021.04.22,X2021.04.22,3433
26923,6035,Lassen County ,CA,6,2021.04.22,X2021.04.22,5156
26924,6037,Los Angeles County ,CA,6,2021.04.22,X2021.04.22,1194102
26925,6039,Madera County ,CA,6,2021.04.22,X2021.04.22,16324
26926,6041,Marin County ,CA,6,2021.04.22,X2021.04.22,13798
26927,6043,Mariposa County ,CA,6,2021.04.22,X2021.04.22,412
26928,6045,Mendocino County ,CA,6,2021.04.22,X2021.04.22,3739
26929,6047,Merced County ,CA,6,2021.04.22,X2021.04.22,30440
26930,6049,Modoc County ,CA,6,2021.04.22,X2021.04.22,365
26931,6051,Mono County ,CA,6,2021.04.22,X2021.04.22,1237
26932,6053,Monterey County ,CA,6,2021.04.22,X2021.04.22,42716
26933,6055,Napa County ,CA,6,2021.04.22,X2021.04.22,9725
26934,6057,Nevada County ,CA,6,2021.04.22,X2021.04.22,4569
26935,6059,Orange County ,CA,6,2021.04.22,X2021.04.22,252778
26936,6061,Placer County ,CA,6,2021.04.22,X2021.04.22,22383
26937,6063,Plumas County ,CA,6,2021.04.22,X2021.04.22,682
26938,6065,Riverside County ,CA,6,2021.04.22,X2021.04.22,288930
26939,6067,Sacramento County ,CA,6,2021.04.22,X2021.04.22,102301
26940,6069,San Benito County ,CA,6,2021.04.22,X2021.04.22,5995
26941,6071,San Bernardino County ,CA,6,2021.04.22,X2021.04.22,290619
26942,6073,San Diego County ,CA,6,2021.04.22,X2021.04.22,275988
26943,6075,City and County of San Francisco,CA,6,2021.04.22,X2021.04.22,36004
26944,6077,San Joaquin County ,CA,6,2021.04.22,X2021.04.22,71280
26945,6079,San Luis Obispo County ,CA,6,2021.04.22,X2021.04.22,20842
26946,6081,San Mateo County ,CA,6,2021.04.22,X2021.04.22,41647
26947,6083,Santa Barbara County ,CA,6,2021.04.22,X2021.04.22,33985
26948,6085,Santa Clara County ,CA,6,2021.04.22,X2021.04.22,116440
26949,6087,Santa Cruz County ,CA,6,2021.04.22,X2021.04.22,15974
26950,6089,Shasta County ,CA,6,2021.04.22,X2021.04.22,11689
26951,6091,Sierra County ,CA,6,2021.04.22,X2021.04.22,53
26952,6093,Siskiyou County ,CA,6,2021.04.22,X2021.04.22,1658
26953,6095,Solano County ,CA,6,2021.04.22,X2021.04.22,31818
26954,6097,Sonoma County ,CA,6,2021.04.22,X2021.04.22,29524
26955,6099,Stanislaus County ,CA,6,2021.04.22,X2021.04.22,54292
26956,6101,Sutter County ,CA,6,2021.04.22,X2021.04.22,9283
26957,6103,Tehama County ,CA,6,2021.04.22,X2021.04.22,4900
26958,6105,Trinity County ,CA,6,2021.04.22,X2021.04.22,342
26959,6107,Tulare County ,CA,6,2021.04.22,X2021.04.22,49013
26960,6109,Tuolumne County ,CA,6,2021.04.22,X2021.04.22,4008
26961,6111,Ventura County ,CA,6,2021.04.22,X2021.04.22,80259
26962,6113,Yolo County ,CA,6,2021.04.22,X2021.04.22,13655
26963,6115,Yuba County ,CA,6,2021.04.22,X2021.04.22,5841
26964,0,Statewide Unallocated,CA,6,2021.04.23,X2021.04.23,10
26965,6001,Alameda County ,CA,6,2021.04.23,X2021.04.23,86055
26966,6003,Alpine County ,CA,6,2021.04.23,X2021.04.23,87
26967,6005,Amador County ,CA,6,2021.04.23,X2021.04.23,3644
26968,6007,Butte County ,CA,6,2021.04.23,X2021.04.23,11955
26969,6009,Calaveras County ,CA,6,2021.04.23,X2021.04.23,2070
26970,6011,Colusa County ,CA,6,2021.04.23,X2021.04.23,1913
26971,6013,Contra Costa County ,CA,6,2021.04.23,X2021.04.23,67633
26972,6015,Del Norte County ,CA,6,2021.04.23,X2021.04.23,1258
26973,6017,El Dorado County ,CA,6,2021.04.23,X2021.04.23,9831
26974,6019,Fresno County ,CA,6,2021.04.23,X2021.04.23,100490
26975,6021,Glenn County ,CA,6,2021.04.23,X2021.04.23,2367
26976,6023,Humboldt County ,CA,6,2021.04.23,X2021.04.23,3768
26977,6025,Imperial County ,CA,6,2021.04.23,X2021.04.23,28089
26978,6027,Inyo County ,CA,6,2021.04.23,X2021.04.23,1396
26979,6029,Kern County ,CA,6,2021.04.23,X2021.04.23,95714
26980,6031,Kings County ,CA,6,2021.04.23,X2021.04.23,22723
26981,6033,Lake County ,CA,6,2021.04.23,X2021.04.23,3436
26982,6035,Lassen County ,CA,6,2021.04.23,X2021.04.23,5157
26983,6037,Los Angeles County ,CA,6,2021.04.23,X2021.04.23,1194438
26984,6039,Madera County ,CA,6,2021.04.23,X2021.04.23,16329
26985,6041,Marin County ,CA,6,2021.04.23,X2021.04.23,13813
26986,6043,Mariposa County ,CA,6,2021.04.23,X2021.04.23,413
26987,6045,Mendocino County ,CA,6,2021.04.23,X2021.04.23,3741
26988,6047,Merced County ,CA,6,2021.04.23,X2021.04.23,30461
26989,6049,Modoc County ,CA,6,2021.04.23,X2021.04.23,365
26990,6051,Mono County ,CA,6,2021.04.23,X2021.04.23,1237
26991,6053,Monterey County ,CA,6,2021.04.23,X2021.04.23,42731
26992,6055,Napa County ,CA,6,2021.04.23,X2021.04.23,9731
26993,6057,Nevada County ,CA,6,2021.04.23,X2021.04.23,4583
26994,6059,Orange County ,CA,6,2021.04.23,X2021.04.23,252853
26995,6061,Placer County ,CA,6,2021.04.23,X2021.04.23,22412
26996,6063,Plumas County ,CA,6,2021.04.23,X2021.04.23,682
26997,6065,Riverside County ,CA,6,2021.04.23,X2021.04.23,289025
26998,6067,Sacramento County ,CA,6,2021.04.23,X2021.04.23,102427
26999,6069,San Benito County ,CA,6,2021.04.23,X2021.04.23,5998
27000,6071,San Bernardino County ,CA,6,2021.04.23,X2021.04.23,290693
27001,6073,San Diego County ,CA,6,2021.04.23,X2021.04.23,276195
27002,6075,City and County of San Francisco,CA,6,2021.04.23,X2021.04.23,36024
27003,6077,San Joaquin County ,CA,6,2021.04.23,X2021.04.23,71334
27004,6079,San Luis Obispo County ,CA,6,2021.04.23,X2021.04.23,20857
27005,6081,San Mateo County ,CA,6,2021.04.23,X2021.04.23,41678
27006,6083,Santa Barbara County ,CA,6,2021.04.23,X2021.04.23,34004
27007,6085,Santa Clara County ,CA,6,2021.04.23,X2021.04.23,116516
27008,6087,Santa Cruz County ,CA,6,2021.04.23,X2021.04.23,15983
27009,6089,Shasta County ,CA,6,2021.04.23,X2021.04.23,11708
27010,6091,Sierra County ,CA,6,2021.04.23,X2021.04.23,53
27011,6093,Siskiyou County ,CA,6,2021.04.23,X2021.04.23,1665
27012,6095,Solano County ,CA,6,2021.04.23,X2021.04.23,31857
27013,6097,Sonoma County ,CA,6,2021.04.23,X2021.04.23,29535
27014,6099,Stanislaus County ,CA,6,2021.04.23,X2021.04.23,54353
27015,6101,Sutter County ,CA,6,2021.04.23,X2021.04.23,9291
27016,6103,Tehama County ,CA,6,2021.04.23,X2021.04.23,4907
27017,6105,Trinity County ,CA,6,2021.04.23,X2021.04.23,342
27018,6107,Tulare County ,CA,6,2021.04.23,X2021.04.23,49028
27019,6109,Tuolumne County ,CA,6,2021.04.23,X2021.04.23,4011
27020,6111,Ventura County ,CA,6,2021.04.23,X2021.04.23,80291
27021,6113,Yolo County ,CA,6,2021.04.23,X2021.04.23,13675
27022,6115,Yuba County ,CA,6,2021.04.23,X2021.04.23,5848
27023,0,Statewide Unallocated,CA,6,2021.04.24,X2021.04.24,10
27024,6001,Alameda County ,CA,6,2021.04.24,X2021.04.24,86146
27025,6003,Alpine County ,CA,6,2021.04.24,X2021.04.24,87
27026,6005,Amador County ,CA,6,2021.04.24,X2021.04.24,3645
27027,6007,Butte County ,CA,6,2021.04.24,X2021.04.24,11969
27028,6009,Calaveras County ,CA,6,2021.04.24,X2021.04.24,2072
27029,6011,Colusa County ,CA,6,2021.04.24,X2021.04.24,1915
27030,6013,Contra Costa County ,CA,6,2021.04.24,X2021.04.24,67704
27031,6015,Del Norte County ,CA,6,2021.04.24,X2021.04.24,1263
27032,6017,El Dorado County ,CA,6,2021.04.24,X2021.04.24,9842
27033,6019,Fresno County ,CA,6,2021.04.24,X2021.04.24,100534
27034,6021,Glenn County ,CA,6,2021.04.24,X2021.04.24,2368
27035,6023,Humboldt County ,CA,6,2021.04.24,X2021.04.24,3777
27036,6025,Imperial County ,CA,6,2021.04.24,X2021.04.24,28111
27037,6027,Inyo County ,CA,6,2021.04.24,X2021.04.24,1397
27038,6029,Kern County ,CA,6,2021.04.24,X2021.04.24,95755
27039,6031,Kings County ,CA,6,2021.04.24,X2021.04.24,22733
27040,6033,Lake County ,CA,6,2021.04.24,X2021.04.24,3438
27041,6035,Lassen County ,CA,6,2021.04.24,X2021.04.24,5157
27042,6037,Los Angeles County ,CA,6,2021.04.24,X2021.04.24,1194755
27043,6039,Madera County ,CA,6,2021.04.24,X2021.04.24,16348
27044,6041,Marin County ,CA,6,2021.04.24,X2021.04.24,13821
27045,6043,Mariposa County ,CA,6,2021.04.24,X2021.04.24,414
27046,6045,Mendocino County ,CA,6,2021.04.24,X2021.04.24,3747
27047,6047,Merced County ,CA,6,2021.04.24,X2021.04.24,30495
27048,6049,Modoc County ,CA,6,2021.04.24,X2021.04.24,365
27049,6051,Mono County ,CA,6,2021.04.24,X2021.04.24,1237
27050,6053,Monterey County ,CA,6,2021.04.24,X2021.04.24,42738
27051,6055,Napa County ,CA,6,2021.04.24,X2021.04.24,9741
27052,6057,Nevada County ,CA,6,2021.04.24,X2021.04.24,4592
27053,6059,Orange County ,CA,6,2021.04.24,X2021.04.24,252924
27054,6061,Placer County ,CA,6,2021.04.24,X2021.04.24,22442
27055,6063,Plumas County ,CA,6,2021.04.24,X2021.04.24,683
27056,6065,Riverside County ,CA,6,2021.04.24,X2021.04.24,289120
27057,6067,Sacramento County ,CA,6,2021.04.24,X2021.04.24,102576
27058,6069,San Benito County ,CA,6,2021.04.24,X2021.04.24,6002
27059,6071,San Bernardino County ,CA,6,2021.04.24,X2021.04.24,290765
27060,6073,San Diego County ,CA,6,2021.04.24,X2021.04.24,276361
27061,6075,City and County of San Francisco,CA,6,2021.04.24,X2021.04.24,36046
27062,6077,San Joaquin County ,CA,6,2021.04.24,X2021.04.24,71393
27063,6079,San Luis Obispo County ,CA,6,2021.04.24,X2021.04.24,20871
27064,6081,San Mateo County ,CA,6,2021.04.24,X2021.04.24,41705
27065,6083,Santa Barbara County ,CA,6,2021.04.24,X2021.04.24,34027
27066,6085,Santa Clara County ,CA,6,2021.04.24,X2021.04.24,116605
27067,6087,Santa Cruz County ,CA,6,2021.04.24,X2021.04.24,15986
27068,6089,Shasta County ,CA,6,2021.04.24,X2021.04.24,11722
27069,6091,Sierra County ,CA,6,2021.04.24,X2021.04.24,53
27070,6093,Siskiyou County ,CA,6,2021.04.24,X2021.04.24,1669
27071,6095,Solano County ,CA,6,2021.04.24,X2021.04.24,31903
27072,6097,Sonoma County ,CA,6,2021.04.24,X2021.04.24,29549
27073,6099,Stanislaus County ,CA,6,2021.04.24,X2021.04.24,54426
27074,6101,Sutter County ,CA,6,2021.04.24,X2021.04.24,9295
27075,6103,Tehama County ,CA,6,2021.04.24,X2021.04.24,4913
27076,6105,Trinity County ,CA,6,2021.04.24,X2021.04.24,342
27077,6107,Tulare County ,CA,6,2021.04.24,X2021.04.24,49047
27078,6109,Tuolumne County ,CA,6,2021.04.24,X2021.04.24,4015
27079,6111,Ventura County ,CA,6,2021.04.24,X2021.04.24,80316
27080,6113,Yolo County ,CA,6,2021.04.24,X2021.04.24,13696
27081,6115,Yuba County ,CA,6,2021.04.24,X2021.04.24,5859
27082,0,Statewide Unallocated,CA,6,2021.04.25,X2021.04.25,10
27083,6001,Alameda County ,CA,6,2021.04.25,X2021.04.25,86217
27084,6003,Alpine County ,CA,6,2021.04.25,X2021.04.25,88
27085,6005,Amador County ,CA,6,2021.04.25,X2021.04.25,3646
27086,6007,Butte County ,CA,6,2021.04.25,X2021.04.25,11990
27087,6009,Calaveras County ,CA,6,2021.04.25,X2021.04.25,2074
27088,6011,Colusa County ,CA,6,2021.04.25,X2021.04.25,1916
27089,6013,Contra Costa County ,CA,6,2021.04.25,X2021.04.25,67758
27090,6015,Del Norte County ,CA,6,2021.04.25,X2021.04.25,1264
27091,6017,El Dorado County ,CA,6,2021.04.25,X2021.04.25,9859
27092,6019,Fresno County ,CA,6,2021.04.25,X2021.04.25,100574
27093,6021,Glenn County ,CA,6,2021.04.25,X2021.04.25,2368
27094,6023,Humboldt County ,CA,6,2021.04.25,X2021.04.25,3788
27095,6025,Imperial County ,CA,6,2021.04.25,X2021.04.25,28126
27096,6027,Inyo County ,CA,6,2021.04.25,X2021.04.25,1397
27097,6029,Kern County ,CA,6,2021.04.25,X2021.04.25,95780
27098,6031,Kings County ,CA,6,2021.04.25,X2021.04.25,22736
27099,6033,Lake County ,CA,6,2021.04.25,X2021.04.25,3440
27100,6035,Lassen County ,CA,6,2021.04.25,X2021.04.25,5157
27101,6037,Los Angeles County ,CA,6,2021.04.25,X2021.04.25,1195018
27102,6039,Madera County ,CA,6,2021.04.25,X2021.04.25,16357
27103,6041,Marin County ,CA,6,2021.04.25,X2021.04.25,13826
27104,6043,Mariposa County ,CA,6,2021.04.25,X2021.04.25,416
27105,6045,Mendocino County ,CA,6,2021.04.25,X2021.04.25,3749
27106,6047,Merced County ,CA,6,2021.04.25,X2021.04.25,30513
27107,6049,Modoc County ,CA,6,2021.04.25,X2021.04.25,365
27108,6051,Mono County ,CA,6,2021.04.25,X2021.04.25,1239
27109,6053,Monterey County ,CA,6,2021.04.25,X2021.04.25,42744
27110,6055,Napa County ,CA,6,2021.04.25,X2021.04.25,9747
27111,6057,Nevada County ,CA,6,2021.04.25,X2021.04.25,4601
27112,6059,Orange County ,CA,6,2021.04.25,X2021.04.25,252967
27113,6061,Placer County ,CA,6,2021.04.25,X2021.04.25,22465
27114,6063,Plumas County ,CA,6,2021.04.25,X2021.04.25,684
27115,6065,Riverside County ,CA,6,2021.04.25,X2021.04.25,289177
27116,6067,Sacramento County ,CA,6,2021.04.25,X2021.04.25,102663
27117,6069,San Benito County ,CA,6,2021.04.25,X2021.04.25,6004
27118,6071,San Bernardino County ,CA,6,2021.04.25,X2021.04.25,290814
27119,6073,San Diego County ,CA,6,2021.04.25,X2021.04.25,276501
27120,6075,City and County of San Francisco,CA,6,2021.04.25,X2021.04.25,36063
27121,6077,San Joaquin County ,CA,6,2021.04.25,X2021.04.25,71449
27122,6079,San Luis Obispo County ,CA,6,2021.04.25,X2021.04.25,20879
27123,6081,San Mateo County ,CA,6,2021.04.25,X2021.04.25,41731
27124,6083,Santa Barbara County ,CA,6,2021.04.25,X2021.04.25,34037
27125,6085,Santa Clara County ,CA,6,2021.04.25,X2021.04.25,116666
27126,6087,Santa Cruz County ,CA,6,2021.04.25,X2021.04.25,15993
27127,6089,Shasta County ,CA,6,2021.04.25,X2021.04.25,11729
27128,6091,Sierra County ,CA,6,2021.04.25,X2021.04.25,53
27129,6093,Siskiyou County ,CA,6,2021.04.25,X2021.04.25,1681
27130,6095,Solano County ,CA,6,2021.04.25,X2021.04.25,31935
27131,6097,Sonoma County ,CA,6,2021.04.25,X2021.04.25,29563
27132,6099,Stanislaus County ,CA,6,2021.04.25,X2021.04.25,54489
27133,6101,Sutter County ,CA,6,2021.04.25,X2021.04.25,9297
27134,6103,Tehama County ,CA,6,2021.04.25,X2021.04.25,4916
27135,6105,Trinity County ,CA,6,2021.04.25,X2021.04.25,342
27136,6107,Tulare County ,CA,6,2021.04.25,X2021.04.25,49064
27137,6109,Tuolumne County ,CA,6,2021.04.25,X2021.04.25,4016
27138,6111,Ventura County ,CA,6,2021.04.25,X2021.04.25,80335
27139,6113,Yolo County ,CA,6,2021.04.25,X2021.04.25,13707
27140,6115,Yuba County ,CA,6,2021.04.25,X2021.04.25,5862
27141,0,Statewide Unallocated,CA,6,2021.04.26,X2021.04.26,10
27142,6001,Alameda County ,CA,6,2021.04.26,X2021.04.26,86274
27143,6003,Alpine County ,CA,6,2021.04.26,X2021.04.26,88
27144,6005,Amador County ,CA,6,2021.04.26,X2021.04.26,3647
27145,6007,Butte County ,CA,6,2021.04.26,X2021.04.26,12006
27146,6009,Calaveras County ,CA,6,2021.04.26,X2021.04.26,2077
27147,6011,Colusa County ,CA,6,2021.04.26,X2021.04.26,1917
27148,6013,Contra Costa County ,CA,6,2021.04.26,X2021.04.26,67827
27149,6015,Del Norte County ,CA,6,2021.04.26,X2021.04.26,1269
27150,6017,El Dorado County ,CA,6,2021.04.26,X2021.04.26,9870
27151,6019,Fresno County ,CA,6,2021.04.26,X2021.04.26,100605
27152,6021,Glenn County ,CA,6,2021.04.26,X2021.04.26,2368
27153,6023,Humboldt County ,CA,6,2021.04.26,X2021.04.26,3802
27154,6025,Imperial County ,CA,6,2021.04.26,X2021.04.26,28133
27155,6027,Inyo County ,CA,6,2021.04.26,X2021.04.26,1398
27156,6029,Kern County ,CA,6,2021.04.26,X2021.04.26,95798
27157,6031,Kings County ,CA,6,2021.04.26,X2021.04.26,22739
27158,6033,Lake County ,CA,6,2021.04.26,X2021.04.26,3441
27159,6035,Lassen County ,CA,6,2021.04.26,X2021.04.26,5158
27160,6037,Los Angeles County ,CA,6,2021.04.26,X2021.04.26,1195239
27161,6039,Madera County ,CA,6,2021.04.26,X2021.04.26,16360
27162,6041,Marin County ,CA,6,2021.04.26,X2021.04.26,13834
27163,6043,Mariposa County ,CA,6,2021.04.26,X2021.04.26,416
27164,6045,Mendocino County ,CA,6,2021.04.26,X2021.04.26,3751
27165,6047,Merced County ,CA,6,2021.04.26,X2021.04.26,30533
27166,6049,Modoc County ,CA,6,2021.04.26,X2021.04.26,365
27167,6051,Mono County ,CA,6,2021.04.26,X2021.04.26,1239
27168,6053,Monterey County ,CA,6,2021.04.26,X2021.04.26,42756
27169,6055,Napa County ,CA,6,2021.04.26,X2021.04.26,9753
27170,6057,Nevada County ,CA,6,2021.04.26,X2021.04.26,4608
27171,6059,Orange County ,CA,6,2021.04.26,X2021.04.26,253011
27172,6061,Placer County ,CA,6,2021.04.26,X2021.04.26,22477
27173,6063,Plumas County ,CA,6,2021.04.26,X2021.04.26,685
27174,6065,Riverside County ,CA,6,2021.04.26,X2021.04.26,289245
27175,6067,Sacramento County ,CA,6,2021.04.26,X2021.04.26,102747
27176,6069,San Benito County ,CA,6,2021.04.26,X2021.04.26,6006
27177,6071,San Bernardino County ,CA,6,2021.04.26,X2021.04.26,290862
27178,6073,San Diego County ,CA,6,2021.04.26,X2021.04.26,276605
27179,6075,City and County of San Francisco,CA,6,2021.04.26,X2021.04.26,36092
27180,6077,San Joaquin County ,CA,6,2021.04.26,X2021.04.26,71491
27181,6079,San Luis Obispo County ,CA,6,2021.04.26,X2021.04.26,20889
27182,6081,San Mateo County ,CA,6,2021.04.26,X2021.04.26,41744
27183,6083,Santa Barbara County ,CA,6,2021.04.26,X2021.04.26,34052
27184,6085,Santa Clara County ,CA,6,2021.04.26,X2021.04.26,116721
27185,6087,Santa Cruz County ,CA,6,2021.04.26,X2021.04.26,16001
27186,6089,Shasta County ,CA,6,2021.04.26,X2021.04.26,11747
27187,6091,Sierra County ,CA,6,2021.04.26,X2021.04.26,53
27188,6093,Siskiyou County ,CA,6,2021.04.26,X2021.04.26,1691
27189,6095,Solano County ,CA,6,2021.04.26,X2021.04.26,31958
27190,6097,Sonoma County ,CA,6,2021.04.26,X2021.04.26,29566
27191,6099,Stanislaus County ,CA,6,2021.04.26,X2021.04.26,54538
27192,6101,Sutter County ,CA,6,2021.04.26,X2021.04.26,9300
27193,6103,Tehama County ,CA,6,2021.04.26,X2021.04.26,4921
27194,6105,Trinity County ,CA,6,2021.04.26,X2021.04.26,342
27195,6107,Tulare County ,CA,6,2021.04.26,X2021.04.26,49075
27196,6109,Tuolumne County ,CA,6,2021.04.26,X2021.04.26,4020
27197,6111,Ventura County ,CA,6,2021.04.26,X2021.04.26,80348
27198,6113,Yolo County ,CA,6,2021.04.26,X2021.04.26,13718
27199,6115,Yuba County ,CA,6,2021.04.26,X2021.04.26,5864
27200,0,Statewide Unallocated,CA,6,2021.04.27,X2021.04.27,10
27201,6001,Alameda County ,CA,6,2021.04.27,X2021.04.27,86381
27202,6003,Alpine County ,CA,6,2021.04.27,X2021.04.27,88
27203,6005,Amador County ,CA,6,2021.04.27,X2021.04.27,3648
27204,6007,Butte County ,CA,6,2021.04.27,X2021.04.27,12035
27205,6009,Calaveras County ,CA,6,2021.04.27,X2021.04.27,2083
27206,6011,Colusa County ,CA,6,2021.04.27,X2021.04.27,1918
27207,6013,Contra Costa County ,CA,6,2021.04.27,X2021.04.27,67919
27208,6015,Del Norte County ,CA,6,2021.04.27,X2021.04.27,1275
27209,6017,El Dorado County ,CA,6,2021.04.27,X2021.04.27,9886
27210,6019,Fresno County ,CA,6,2021.04.27,X2021.04.27,100663
27211,6021,Glenn County ,CA,6,2021.04.27,X2021.04.27,2368
27212,6023,Humboldt County ,CA,6,2021.04.27,X2021.04.27,3815
27213,6025,Imperial County ,CA,6,2021.04.27,X2021.04.27,28158
27214,6027,Inyo County ,CA,6,2021.04.27,X2021.04.27,1398
27215,6029,Kern County ,CA,6,2021.04.27,X2021.04.27,95859
27216,6031,Kings County ,CA,6,2021.04.27,X2021.04.27,22753
27217,6033,Lake County ,CA,6,2021.04.27,X2021.04.27,3443
27218,6035,Lassen County ,CA,6,2021.04.27,X2021.04.27,5160
27219,6037,Los Angeles County ,CA,6,2021.04.27,X2021.04.27,1195568
27220,6039,Madera County ,CA,6,2021.04.27,X2021.04.27,16372
27221,6041,Marin County ,CA,6,2021.04.27,X2021.04.27,13843
27222,6043,Mariposa County ,CA,6,2021.04.27,X2021.04.27,416
27223,6045,Mendocino County ,CA,6,2021.04.27,X2021.04.27,3758
27224,6047,Merced County ,CA,6,2021.04.27,X2021.04.27,30568
27225,6049,Modoc County ,CA,6,2021.04.27,X2021.04.27,365
27226,6051,Mono County ,CA,6,2021.04.27,X2021.04.27,1239
27227,6053,Monterey County ,CA,6,2021.04.27,X2021.04.27,42769
27228,6055,Napa County ,CA,6,2021.04.27,X2021.04.27,9758
27229,6057,Nevada County ,CA,6,2021.04.27,X2021.04.27,4620
27230,6059,Orange County ,CA,6,2021.04.27,X2021.04.27,253089
27231,6061,Placer County ,CA,6,2021.04.27,X2021.04.27,22524
27232,6063,Plumas County ,CA,6,2021.04.27,X2021.04.27,686
27233,6065,Riverside County ,CA,6,2021.04.27,X2021.04.27,289338
27234,6067,Sacramento County ,CA,6,2021.04.27,X2021.04.27,102916
27235,6069,San Benito County ,CA,6,2021.04.27,X2021.04.27,6008
27236,6071,San Bernardino County ,CA,6,2021.04.27,X2021.04.27,290938
27237,6073,San Diego County ,CA,6,2021.04.27,X2021.04.27,276818
27238,6075,City and County of San Francisco,CA,6,2021.04.27,X2021.04.27,36122
27239,6077,San Joaquin County ,CA,6,2021.04.27,X2021.04.27,71586
27240,6079,San Luis Obispo County ,CA,6,2021.04.27,X2021.04.27,20908
27241,6081,San Mateo County ,CA,6,2021.04.27,X2021.04.27,41778
27242,6083,Santa Barbara County ,CA,6,2021.04.27,X2021.04.27,34078
27243,6085,Santa Clara County ,CA,6,2021.04.27,X2021.04.27,116800
27244,6087,Santa Cruz County ,CA,6,2021.04.27,X2021.04.27,16007
27245,6089,Shasta County ,CA,6,2021.04.27,X2021.04.27,11770
27246,6091,Sierra County ,CA,6,2021.04.27,X2021.04.27,53
27247,6093,Siskiyou County ,CA,6,2021.04.27,X2021.04.27,1702
27248,6095,Solano County ,CA,6,2021.04.27,X2021.04.27,32005
27249,6097,Sonoma County ,CA,6,2021.04.27,X2021.04.27,29584
27250,6099,Stanislaus County ,CA,6,2021.04.27,X2021.04.27,54633
27251,6101,Sutter County ,CA,6,2021.04.27,X2021.04.27,9306
27252,6103,Tehama County ,CA,6,2021.04.27,X2021.04.27,4925
27253,6105,Trinity County ,CA,6,2021.04.27,X2021.04.27,342
27254,6107,Tulare County ,CA,6,2021.04.27,X2021.04.27,49090
27255,6109,Tuolumne County ,CA,6,2021.04.27,X2021.04.27,4022
27256,6111,Ventura County ,CA,6,2021.04.27,X2021.04.27,80372
27257,6113,Yolo County ,CA,6,2021.04.27,X2021.04.27,13740
27258,6115,Yuba County ,CA,6,2021.04.27,X2021.04.27,5867
27259,0,Statewide Unallocated,CA,6,2021.04.28,X2021.04.28,10
27260,6001,Alameda County ,CA,6,2021.04.28,X2021.04.28,86472
27261,6003,Alpine County ,CA,6,2021.04.28,X2021.04.28,88
27262,6005,Amador County ,CA,6,2021.04.28,X2021.04.28,3649
27263,6007,Butte County ,CA,6,2021.04.28,X2021.04.28,12059
27264,6009,Calaveras County ,CA,6,2021.04.28,X2021.04.28,2092
27265,6011,Colusa County ,CA,6,2021.04.28,X2021.04.28,1918
27266,6013,Contra Costa County ,CA,6,2021.04.28,X2021.04.28,67987
